offline_datapoint_15 1686795074 0,479
offline_datapoint_29 1686795074 0,000
offline_datapoint_8 1686795074 0,479
offline_datapoint_22 1686795074 1,000
offline_datapoint_1 1686795074 0,479
offline_datapoint_9 1686795074 95,354
offline_datapoint_11 1686795074 96,877
offline_datapoint_25 1686795074 98,902
offline_datapoint_23 1686795074 97,892
offline_datapoint_2 1686795074 87,576
offline_datapoint_17 1686795074 93,932
offline_datapoint_31 1686795074 93,658
offline_datapoint_10 1686795074 98,712
offline_datapoint_24 1686795074 95,292
offline_datapoint_3 1686795074 98,982
offline_datapoint_18 1686795074 97,739
offline_datapoint_32 1686795074 97,563
offline_datapoint_20 1686795076 0,000
offline_datapoint_26 1686795074 7258,506
offline_datapoint_5 1686795076 4233,000
offline_datapoint_4 1686795074 0,395
offline_datapoint_33 1686795074 150279,965
offline_datapoint_12 1686795074 5464,726
offline_datapoint_19 1686795076 0,000
offline_datapoint_27 1686795077 2,001
offline_datapoint_6 1686795077 0,000
offline_datapoint_34 1686795079 9937440768,000
offline_datapoint_13 1686795077 5219,833
offline_datapoint_14 1686795077 0,000
offline_datapoint_16 1686795077 0,000
offline_datapoint_30 1686795077 0,000
offline_datapoint_28 1686795077 0,000
offline_datapoint_7 1686795077 3,581
offline_datapoint_21 1686795077 0,000
offline_datapoint_0 1686795077 0,454
offline_datapoint_15 1686795077 0,000
offline_datapoint_29 1686795077 0,454
offline_datapoint_8 1686795077 0,000
offline_datapoint_22 1686795077 0,454
offline_datapoint_1 1686795077 0,454
offline_datapoint_9 1686795077 94,804
offline_datapoint_11 1686795077 96,313
offline_datapoint_25 1686795077 98,213
offline_datapoint_23 1686795077 98,405
offline_datapoint_2 1686795077 85,526
offline_datapoint_17 1686795077 94,291
offline_datapoint_31 1686795077 92,614
offline_datapoint_10 1686795077 98,937
offline_datapoint_24 1686795077 95,672
offline_datapoint_3 1686795077 98,965
offline_datapoint_18 1686795077 97,225
offline_datapoint_32 1686795077 97,795
offline_datapoint_20 1686795079 0,000
offline_datapoint_26 1686795077 7864,104
offline_datapoint_5 1686795079 4202,000
offline_datapoint_4 1686795077 0,197
offline_datapoint_33 1686795077 75138,918
offline_datapoint_12 1686795077 1366,162
offline_datapoint_19 1686795079 0,000
offline_datapoint_27 1686795080 1,001
offline_datapoint_6 1686795080 0,000
offline_datapoint_34 1686795082 9936265216,000
offline_datapoint_13 1686795080 3596,679
offline_datapoint_14 1686795080 1,065
offline_datapoint_16 1686795080 0,024
offline_datapoint_30 1686795080 0,544
offline_datapoint_28 1686795080 0,544
offline_datapoint_7 1686795080 3,669
offline_datapoint_21 1686795080 0,024
offline_datapoint_0 1686795080 0,024
offline_datapoint_15 1686795080 0,024
offline_datapoint_29 1686795080 0,000
offline_datapoint_8 1686795080 0,024
offline_datapoint_22 1686795080 0,000
offline_datapoint_1 1686795080 0,544
offline_datapoint_9 1686795080 96,142
offline_datapoint_11 1686795080 96,227
offline_datapoint_25 1686795080 98,426
offline_datapoint_23 1686795080 97,775
offline_datapoint_2 1686795080 87,971
offline_datapoint_17 1686795080 95,534
offline_datapoint_31 1686795080 92,358
offline_datapoint_10 1686795080 98,652
offline_datapoint_24 1686795080 95,018
offline_datapoint_3 1686795080 99,067
offline_datapoint_18 1686795080 98,042
offline_datapoint_32 1686795080 98,742
offline_datapoint_20 1686795082 0,000
