offline_datapoint_4 1687086671 96,486
offline_datapoint_18 1687086671 99,551
offline_datapoint_32 1687086671 97,993
offline_datapoint_11 1687086671 97,408
offline_datapoint_26 1687086671 89,249
offline_datapoint_5 1687086671 77,041
offline_datapoint_28 1687086673 0,000
offline_datapoint_34 1687086671 6711,673
offline_datapoint_13 1687086673 4608,000
offline_datapoint_12 1687086671 0,310
offline_datapoint_6 1687086671 180466,156
offline_datapoint_20 1687086671 0,000
offline_datapoint_27 1687086673 0,000
offline_datapoint_0 1687086674 0,000
offline_datapoint_14 1687086674 0,000
offline_datapoint_7 1687086676 8732012544,000
offline_datapoint_21 1687086674 2075,260
offline_datapoint_22 1687086674 2,196
offline_datapoint_24 1687086674 14,682
offline_datapoint_3 1687086674 32,890
offline_datapoint_1 1687086674 0,636
offline_datapoint_15 1687086674 3,757
offline_datapoint_29 1687086674 1,156
offline_datapoint_8 1687086674 2,196
offline_datapoint_23 1687086674 5,318
offline_datapoint_2 1687086674 15,722
offline_datapoint_16 1687086674 0,636
offline_datapoint_30 1687086674 0,115
offline_datapoint_9 1687086674 4,798
offline_datapoint_17 1687086674 93,709
offline_datapoint_19 1687086674 77,480
offline_datapoint_33 1687086674 59,887
offline_datapoint_31 1687086674 97,620
offline_datapoint_10 1687086674 91,338
offline_datapoint_25 1687086674 95,943
offline_datapoint_4 1687086674 94,237
offline_datapoint_18 1687086674 93,351
offline_datapoint_32 1687086674 80,638
offline_datapoint_11 1687086674 97,735
offline_datapoint_26 1687086674 95,812
offline_datapoint_5 1687086674 91,318
offline_datapoint_28 1687086676 0,000
offline_datapoint_34 1687086674 9931,815
offline_datapoint_13 1687086676 4605,000
offline_datapoint_12 1687086674 0,199
offline_datapoint_6 1687086674 111827,643
offline_datapoint_20 1687086674 0,000
offline_datapoint_27 1687086676 0,000
offline_datapoint_0 1687086677 0,333
offline_datapoint_14 1687086677 0,000
offline_datapoint_7 1687086679 8726532096,000
offline_datapoint_21 1687086677 3894,474
offline_datapoint_22 1687086677 1,066
offline_datapoint_24 1687086677 6,273
offline_datapoint_3 1687086677 3,669
offline_datapoint_1 1687086677 1,066
offline_datapoint_15 1687086677 2,628
offline_datapoint_29 1687086677 1,066
offline_datapoint_8 1687086677 1,587
offline_datapoint_23 1687086677 8,356
offline_datapoint_2 1687086677 11,480
offline_datapoint_16 1687086677 66,675
offline_datapoint_30 1687086677 0,545
offline_datapoint_9 1687086677 0,024
offline_datapoint_17 1687086677 95,053
offline_datapoint_19 1687086677 91,488
offline_datapoint_33 1687086677 94,535
offline_datapoint_31 1687086677 97,613
offline_datapoint_10 1687086677 92,733
offline_datapoint_25 1687086677 97,282
offline_datapoint_4 1687086677 93,840
offline_datapoint_18 1687086677 89,856
offline_datapoint_32 1687086677 86,797
offline_datapoint_11 1687086677 31,505
offline_datapoint_26 1687086677 96,239
offline_datapoint_5 1687086677 98,585
offline_datapoint_28 1687086679 0,000
offline_datapoint_34 1687086677 7466,019
offline_datapoint_13 1687086679 4605,000
offline_datapoint_12 1687086677 0,286
offline_datapoint_6 1687086677 144693,409
offline_datapoint_20 1687086677 5460,129
offline_datapoint_27 1687086679 0,000
offline_datapoint_0 1687086680 2,666
offline_datapoint_14 1687086680 0,000
offline_datapoint_7 1687086682 8726155264,000
offline_datapoint_21 1687086680 3648,779
offline_datapoint_22 1687086680 1,440
offline_datapoint_24 1687086680 7,176
offline_datapoint_3 1687086680 27,514
offline_datapoint_1 1687086680 0,397
offline_datapoint_15 1687086680 16,563
offline_datapoint_29 1687086680 5,090
offline_datapoint_8 1687086680 1,440
offline_datapoint_23 1687086680 0,000
offline_datapoint_2 1687086680 0,397
offline_datapoint_16 1687086680 2,483
offline_datapoint_30 1687086680 7,698
offline_datapoint_9 1687086680 11,348
offline_datapoint_17 1687086680 95,096
offline_datapoint_19 1687086680 86,431
offline_datapoint_33 1687086680 67,455
offline_datapoint_31 1687086680 96,936
offline_datapoint_10 1687086680 81,308
offline_datapoint_25 1687086680 90,747
offline_datapoint_4 1687086680 95,071
offline_datapoint_18 1687086680 99,442
offline_datapoint_32 1687086680 96,817
offline_datapoint_11 1687086680 96,806
offline_datapoint_26 1687086680 87,280
offline_datapoint_5 1687086680 83,004
offline_datapoint_28 1687086682 0,000
offline_datapoint_34 1687086680 6656,267
offline_datapoint_13 1687086682 4605,000
offline_datapoint_12 1687086680 0,218
offline_datapoint_6 1687086680 129900,530
offline_datapoint_20 1687086680 0,000
offline_datapoint_27 1687086682 0,000
offline_datapoint_0 1687086683 2,671
offline_datapoint_14 1687086683 0,000
offline_datapoint_7 1687086685 8726790144,000
offline_datapoint_21 1687086683 270,590
offline_datapoint_22 1687086683 0,125
offline_datapoint_24 1687086683 5,847
offline_datapoint_3 1687086683 13,130
offline_datapoint_1 1687086683 0,125
offline_datapoint_15 1687086683 2,206
offline_datapoint_29 1687086683 0,125
offline_datapoint_8 1687086683 0,646
offline_datapoint_23 1687086683 0,125
offline_datapoint_2 1687086683 9,489
offline_datapoint_16 1687086683 51,623
offline_datapoint_30 1687086683 2,206
offline_datapoint_9 1687086683 9,489
offline_datapoint_17 1687086683 97,945
offline_datapoint_19 1687086683 91,849
offline_datapoint_33 1687086683 84,444
offline_datapoint_31 1687086683 99,691
offline_datapoint_10 1687086683 93,656
offline_datapoint_25 1687086683 98,320
offline_datapoint_4 1687086683 97,046
offline_datapoint_18 1687086683 99,626
offline_datapoint_32 1687086683 90,283
offline_datapoint_11 1687086683 48,000
offline_datapoint_26 1687086683 94,084
offline_datapoint_5 1687086683 87,509
offline_datapoint_28 1687086685 0,000
offline_datapoint_34 1687086683 6031,193
offline_datapoint_13 1687086685 4597,000
offline_datapoint_12 1687086683 0,173
offline_datapoint_6 1687086683 73616,439
offline_datapoint_20 1687086683 0,000
offline_datapoint_27 1687086685 0,000
offline_datapoint_0 1687086686 0,000
offline_datapoint_14 1687086686 0,000
offline_datapoint_7 1687086688 8730419200,000
offline_datapoint_21 1687086686 4932,570
offline_datapoint_22 1687086686 0,000
offline_datapoint_24 1687086686 2,470
offline_datapoint_3 1687086686 1,427
offline_datapoint_1 1687086686 0,000
offline_datapoint_15 1687086686 7,164
offline_datapoint_29 1687086686 1,427
offline_datapoint_8 1687086686 4,035
offline_datapoint_23 1687086686 16,031
offline_datapoint_2 1687086686 7,686
offline_datapoint_16 1687086686 56,190
offline_datapoint_30 1687086686 0,384
offline_datapoint_9 1687086686 0,906
offline_datapoint_17 1687086686 96,892
offline_datapoint_19 1687086686 95,213
offline_datapoint_33 1687086686 97,041
offline_datapoint_31 1687086686 99,230
offline_datapoint_10 1687086686 88,490
offline_datapoint_25 1687086686 94,799
offline_datapoint_4 1687086686 91,725
offline_datapoint_18 1687086686 82,283
offline_datapoint_32 1687086686 89,835
offline_datapoint_11 1687086686 42,946
offline_datapoint_26 1687086686 97,059
offline_datapoint_5 1687086686 97,787
offline_datapoint_28 1687086688 0,000
offline_datapoint_34 1687086686 7413,709
offline_datapoint_13 1687086688 4561,000
offline_datapoint_12 1687086686 0,348
offline_datapoint_6 1687086686 195516,292
offline_datapoint_20 1687086686 10937,974
offline_datapoint_27 1687086688 0,000
offline_datapoint_0 1687086689 1,001
offline_datapoint_14 1687086689 0,000
offline_datapoint_7 1687086691 8727748608,000
offline_datapoint_21 1687086689 2931,078
offline_datapoint_22 1687086689 0,010
offline_datapoint_24 1687086689 2,093
offline_datapoint_3 1687086689 4,697
offline_datapoint_1 1687086689 0,531
offline_datapoint_15 1687086689 3,656
offline_datapoint_29 1687086689 0,010
offline_datapoint_8 1687086689 2,093
offline_datapoint_23 1687086689 0,010
offline_datapoint_2 1687086689 51,567
offline_datapoint_16 1687086689 30,736
offline_datapoint_30 1687086689 1,052
offline_datapoint_9 1687086689 4,697
offline_datapoint_17 1687086689 97,092
offline_datapoint_19 1687086689 96,679
offline_datapoint_33 1687086689 94,807
offline_datapoint_31 1687086689 98,636
offline_datapoint_10 1687086689 91,508
offline_datapoint_25 1687086689 98,394
offline_datapoint_4 1687086689 95,144
offline_datapoint_18 1687086689 99,463
offline_datapoint_32 1687086689 46,318
offline_datapoint_11 1687086689 68,940
offline_datapoint_26 1687086689 94,374
offline_datapoint_5 1687086689 93,603
offline_datapoint_28 1687086691 0,000
offline_datapoint_34 1687086689 7262,700
offline_datapoint_13 1687086691 4557,000
offline_datapoint_12 1687086689 0,280
offline_datapoint_6 1687086689 169286,566
offline_datapoint_20 1687086689 5460,857
offline_datapoint_27 1687086691 0,000
offline_datapoint_0 1687086692 0,333
offline_datapoint_14 1687086692 0,000
offline_datapoint_7 1687086694 8727764992,000
offline_datapoint_21 1687086692 4897,339
offline_datapoint_22 1687086692 0,534
offline_datapoint_24 1687086692 1,055
offline_datapoint_3 1687086692 20,844
offline_datapoint_1 1687086692 2,096
offline_datapoint_15 1687086692 16,157
offline_datapoint_29 1687086692 4,179
offline_datapoint_8 1687086692 2,617
offline_datapoint_23 1687086692 4,700
offline_datapoint_2 1687086692 27,093
offline_datapoint_16 1687086692 13,032
offline_datapoint_30 1687086692 0,013
offline_datapoint_9 1687086692 0,534
offline_datapoint_17 1687086692 96,598
offline_datapoint_19 1687086692 95,559
offline_datapoint_33 1687086692 74,962
offline_datapoint_31 1687086692 95,093
offline_datapoint_10 1687086692 80,113
offline_datapoint_25 1687086692 91,612
offline_datapoint_4 1687086692 92,459
offline_datapoint_18 1687086692 93,843
offline_datapoint_32 1687086692 70,692
offline_datapoint_11 1687086692 86,144
offline_datapoint_26 1687086692 97,836
offline_datapoint_5 1687086692 98,395
offline_datapoint_28 1687086694 0,000
offline_datapoint_34 1687086692 7521,473
offline_datapoint_13 1687086694 4559,000
offline_datapoint_12 1687086692 0,253
offline_datapoint_6 1687086692 177457,315
offline_datapoint_20 1687086692 10920,450
offline_datapoint_27 1687086694 0,000
offline_datapoint_0 1687086695 0,000
offline_datapoint_14 1687086695 0,000
offline_datapoint_7 1687086697 8726700032,000
offline_datapoint_21 1687086695 6119,194
offline_datapoint_22 1687086695 0,094
offline_datapoint_24 1687086695 1,655
offline_datapoint_3 1687086695 1,655
offline_datapoint_1 1687086695 0,094
offline_datapoint_15 1687086695 5,298
offline_datapoint_29 1687086695 0,094
offline_datapoint_8 1687086695 1,655
offline_datapoint_23 1687086695 3,736
offline_datapoint_2 1687086695 20,387
offline_datapoint_16 1687086695 69,820
offline_datapoint_30 1687086695 0,094
offline_datapoint_9 1687086695 0,614
offline_datapoint_17 1687086695 96,955
offline_datapoint_19 1687086695 96,926
offline_datapoint_33 1687086695 97,291
offline_datapoint_31 1687086695 98,176
offline_datapoint_10 1687086695 91,167
offline_datapoint_25 1687086695 98,356
offline_datapoint_4 1687086695 93,433
offline_datapoint_18 1687086695 95,756
offline_datapoint_32 1687086695 77,869
offline_datapoint_11 1687086695 29,360
offline_datapoint_26 1687086695 97,627
offline_datapoint_5 1687086695 97,540
offline_datapoint_28 1687086697 0,000
offline_datapoint_34 1687086695 7565,568
offline_datapoint_13 1687086697 4556,000
offline_datapoint_12 1687086695 0,406
offline_datapoint_6 1687086695 245540,421
offline_datapoint_20 1687086695 10912,908
offline_datapoint_27 1687086697 0,000
offline_datapoint_0 1687086698 0,333
offline_datapoint_14 1687086698 0,000
offline_datapoint_7 1687086700 8726716416,000
offline_datapoint_21 1687086698 127,987
offline_datapoint_22 1687086698 0,000
offline_datapoint_24 1687086698 13,029
offline_datapoint_3 1687086698 36,985
offline_datapoint_1 1687086698 0,009
offline_datapoint_15 1687086698 14,591
offline_datapoint_29 1687086698 12,508
offline_datapoint_8 1687086698 0,009
offline_datapoint_23 1687086698 0,009
offline_datapoint_2 1687086698 0,530
offline_datapoint_16 1687086698 16,154
offline_datapoint_30 1687086698 0,009
offline_datapoint_9 1687086698 0,009
offline_datapoint_17 1687086698 97,590
offline_datapoint_19 1687086698 83,571
offline_datapoint_33 1687086698 60,004
offline_datapoint_31 1687086698 98,492
offline_datapoint_10 1687086698 82,832
offline_datapoint_25 1687086698 85,367
offline_datapoint_4 1687086698 97,106
offline_datapoint_18 1687086698 99,678
offline_datapoint_32 1687086698 96,433
offline_datapoint_11 1687086698 83,855
offline_datapoint_26 1687086698 98,396
offline_datapoint_5 1687086698 99,725
offline_datapoint_28 1687086700 0,000
offline_datapoint_34 1687086698 6160,047
offline_datapoint_13 1687086700 4559,000
offline_datapoint_12 1687086698 0,177
offline_datapoint_6 1687086698 72355,385
offline_datapoint_20 1687086698 0,000
offline_datapoint_27 1687086700 0,000
offline_datapoint_0 1687086701 0,000
offline_datapoint_14 1687086701 0,000
offline_datapoint_7 1687086703 8726487040,000
offline_datapoint_21 1687086701 6472,538
offline_datapoint_22 1687086701 1,603
offline_datapoint_24 1687086701 0,041
offline_datapoint_3 1687086701 7,330
offline_datapoint_1 1687086701 0,562
offline_datapoint_15 1687086701 7,851
offline_datapoint_29 1687086701 4,206
offline_datapoint_8 1687086701 4,206
offline_datapoint_23 1687086701 8,371
offline_datapoint_2 1687086701 0,562
offline_datapoint_16 1687086701 26,072
offline_datapoint_30 1687086701 3,686
offline_datapoint_9 1687086701 22,428
offline_datapoint_17 1687086701 93,896
offline_datapoint_19 1687086701 96,175
offline_datapoint_33 1687086701 90,841
offline_datapoint_31 1687086701 96,957
offline_datapoint_10 1687086701 89,146
offline_datapoint_25 1687086701 92,033
offline_datapoint_4 1687086701 92,979
offline_datapoint_18 1687086701 90,265
offline_datapoint_32 1687086701 96,939
offline_datapoint_11 1687086701 72,052
offline_datapoint_26 1687086701 89,003
offline_datapoint_5 1687086701 72,642
offline_datapoint_28 1687086703 0,000
offline_datapoint_34 1687086701 7327,169
offline_datapoint_13 1687086703 4557,000
offline_datapoint_12 1687086701 0,237
offline_datapoint_6 1687086701 159675,047
offline_datapoint_20 1687086701 0,000
offline_datapoint_27 1687086703 0,000
offline_datapoint_0 1687086704 0,000
offline_datapoint_14 1687086704 0,000
offline_datapoint_7 1687086706 8725704704,000
offline_datapoint_21 1687086704 3581,952
offline_datapoint_22 1687086704 3,464
offline_datapoint_24 1687086704 5,029
offline_datapoint_3 1687086704 10,769
offline_datapoint_1 1687086704 2,942
offline_datapoint_15 1687086704 27,989
offline_datapoint_29 1687086704 8,160
offline_datapoint_8 1687086704 1,898
offline_datapoint_23 1687086704 9,726
offline_datapoint_2 1687086704 6,073
offline_datapoint_16 1687086704 3,464
offline_datapoint_30 1687086704 0,000
offline_datapoint_9 1687086704 7,117
offline_datapoint_17 1687086704 92,329
offline_datapoint_19 1687086704 91,034
offline_datapoint_33 1687086704 87,543
offline_datapoint_31 1687086704 94,051
offline_datapoint_10 1687086704 70,971
offline_datapoint_25 1687086704 84,063
offline_datapoint_4 1687086704 93,772
offline_datapoint_18 1687086704 89,272
offline_datapoint_32 1687086704 90,481
offline_datapoint_11 1687086704 94,181
offline_datapoint_26 1687086704 97,041
offline_datapoint_5 1687086704 90,460
offline_datapoint_28 1687086706 0,000
offline_datapoint_34 1687086704 7550,618
offline_datapoint_13 1687086706 4566,000
offline_datapoint_12 1687086704 0,220
offline_datapoint_6 1687086704 121739,605
offline_datapoint_20 1687086704 0,000
offline_datapoint_27 1687086706 0,000
offline_datapoint_0 1687086707 0,334
offline_datapoint_14 1687086707 0,000
offline_datapoint_7 1687086709 8725843968,000
offline_datapoint_21 1687086707 4350,620
offline_datapoint_22 1687086707 0,074
offline_datapoint_24 1687086707 5,278
offline_datapoint_3 1687086707 19,330
offline_datapoint_1 1687086707 1,635
offline_datapoint_15 1687086707 13,085
offline_datapoint_29 1687086707 11,524
offline_datapoint_8 1687086707 0,074
offline_datapoint_23 1687086707 0,594
offline_datapoint_2 1687086707 11,524
offline_datapoint_16 1687086707 29,219
offline_datapoint_30 1687086707 1,635
offline_datapoint_9 1687086707 0,074
offline_datapoint_17 1687086707 96,109
offline_datapoint_19 1687086707 90,491
offline_datapoint_33 1687086707 78,184
offline_datapoint_31 1687086707 97,121
offline_datapoint_10 1687086707 84,281
offline_datapoint_25 1687086707 84,495
offline_datapoint_4 1687086707 95,522
offline_datapoint_18 1687086707 98,895
offline_datapoint_32 1687086707 84,876
offline_datapoint_11 1687086707 69,452
offline_datapoint_26 1687086707 96,312
offline_datapoint_5 1687086707 97,981
offline_datapoint_28 1687086709 0,000
offline_datapoint_34 1687086707 7796,999
offline_datapoint_13 1687086709 4565,000
offline_datapoint_12 1687086707 0,353
offline_datapoint_6 1687086707 162398,275
offline_datapoint_20 1687086707 21835,062
offline_datapoint_27 1687086709 0,000
offline_datapoint_0 1687086710 0,000
offline_datapoint_14 1687086710 0,000
offline_datapoint_7 1687086712 8725393408,000
offline_datapoint_21 1687086710 2775,463
offline_datapoint_22 1687086710 0,027
offline_datapoint_24 1687086710 7,838
offline_datapoint_3 1687086710 31,789
offline_datapoint_1 1687086710 0,027
offline_datapoint_15 1687086710 3,672
offline_datapoint_29 1687086710 0,027
offline_datapoint_8 1687086710 1,589
offline_datapoint_23 1687086710 3,151
offline_datapoint_2 1687086710 0,548
offline_datapoint_16 1687086710 18,772
offline_datapoint_30 1687086710 5,755
offline_datapoint_9 1687086710 6,276
offline_datapoint_17 1687086710 97,495
offline_datapoint_19 1687086710 85,802
offline_datapoint_33 1687086710 63,098
offline_datapoint_31 1687086710 98,549
offline_datapoint_10 1687086710 91,345
offline_datapoint_25 1687086710 97,914
offline_datapoint_4 1687086710 93,872
offline_datapoint_18 1687086710 94,637
offline_datapoint_32 1687086710 97,194
offline_datapoint_11 1687086710 79,913
offline_datapoint_26 1687086710 90,005
offline_datapoint_5 1687086710 87,491
offline_datapoint_28 1687086712 0,000
offline_datapoint_34 1687086710 7661,930
offline_datapoint_13 1687086712 4573,000
offline_datapoint_12 1687086710 0,171
offline_datapoint_6 1687086710 124206,374
offline_datapoint_20 1687086710 0,000
offline_datapoint_27 1687086712 0,000
offline_datapoint_0 1687086713 0,000
offline_datapoint_14 1687086713 0,000
offline_datapoint_7 1687086715 8725245952,000
offline_datapoint_21 1687086713 3586,662
offline_datapoint_22 1687086713 0,541
offline_datapoint_24 1687086713 17,205
offline_datapoint_3 1687086713 21,370
offline_datapoint_1 1687086713 2,104
offline_datapoint_15 1687086713 16,163
offline_datapoint_29 1687086713 6,269
offline_datapoint_8 1687086713 0,541
offline_datapoint_23 1687086713 8,352
offline_datapoint_2 1687086713 10,956
offline_datapoint_16 1687086713 2,104
offline_datapoint_30 1687086713 0,541
offline_datapoint_9 1687086713 1,062
offline_datapoint_17 1687086713 97,519
offline_datapoint_19 1687086713 76,221
offline_datapoint_33 1687086713 73,677
offline_datapoint_31 1687086713 96,025
offline_datapoint_10 1687086713 80,491
offline_datapoint_25 1687086713 88,318
offline_datapoint_4 1687086713 93,972
offline_datapoint_18 1687086713 90,830
offline_datapoint_32 1687086713 86,106
offline_datapoint_11 1687086713 97,800
offline_datapoint_26 1687086713 97,010
offline_datapoint_5 1687086713 97,842
offline_datapoint_28 1687086715 1,000
offline_datapoint_34 1687086713 7430,560
offline_datapoint_13 1687086715 4578,000
offline_datapoint_12 1687086713 0,293
offline_datapoint_6 1687086713 155589,939
offline_datapoint_20 1687086713 5459,296
offline_datapoint_27 1687086715 0,000
offline_datapoint_0 1687086716 0,000
offline_datapoint_14 1687086716 0,000
offline_datapoint_7 1687086718 8725336064,000
offline_datapoint_21 1687086716 3984,844
offline_datapoint_22 1687086716 0,000
offline_datapoint_24 1687086716 6,180
offline_datapoint_3 1687086716 24,422
offline_datapoint_1 1687086716 0,000
offline_datapoint_15 1687086716 4,095
offline_datapoint_29 1687086716 0,000
offline_datapoint_8 1687086716 10,349
offline_datapoint_23 1687086716 28,071
offline_datapoint_2 1687086716 1,489
offline_datapoint_16 1687086716 18,689
offline_datapoint_30 1687086716 0,000
offline_datapoint_9 1687086716 0,000
offline_datapoint_17 1687086716 96,876
offline_datapoint_19 1687086716 89,033
offline_datapoint_33 1687086716 71,581
offline_datapoint_31 1687086716 99,479
offline_datapoint_10 1687086716 91,836
offline_datapoint_25 1687086716 98,199
offline_datapoint_4 1687086716 84,703
offline_datapoint_18 1687086716 70,221
offline_datapoint_32 1687086716 96,291
offline_datapoint_11 1687086716 80,120
offline_datapoint_26 1687086716 98,052
offline_datapoint_5 1687086716 98,923
