offline_datapoint_24 1686428209 0,217
offline_datapoint_13 1686428209 6173,374
offline_datapoint_18 1686428211 0,000
offline_datapoint_0 1686428209 9413,594
offline_datapoint_16 1686428209 702,916
offline_datapoint_28 1686428209 0,099
offline_datapoint_17 1686428209 6,342
offline_datapoint_10 1686428209 99,924
offline_datapoint_29 1686428209 0,000
offline_datapoint_22 1686428209 7760,842
offline_datapoint_4 1686428209 0,002
offline_datapoint_11 1686428214 2159790,000
offline_datapoint_5 1686428214 4801,000
offline_datapoint_26 1686428214 819240960,000
offline_datapoint_14 1686428214 483491840,000
offline_datapoint_3 1686428214 13186961408,000
offline_datapoint_9 1686428214 336314368,000
offline_datapoint_25 1686428214 8423,000
offline_datapoint_19 1686428212 0,000
offline_datapoint_8 1686428212 42,957
offline_datapoint_21 1686428214 336314368,000
offline_datapoint_1 1686428212 0,000
offline_datapoint_20 1686428214 8393768960,000
offline_datapoint_7 1686428214 9632792576,000
offline_datapoint_6 1686428212 0,043
offline_datapoint_12 1686428212 0,462
offline_datapoint_24 1686428212 0,217
offline_datapoint_13 1686428212 5782,863
offline_datapoint_18 1686428214 0,000
offline_datapoint_0 1686428212 8610,025
offline_datapoint_16 1686428212 597,400
offline_datapoint_28 1686428212 0,085
offline_datapoint_17 1686428212 6,660
offline_datapoint_10 1686428212 99,910
offline_datapoint_29 1686428212 0,000
offline_datapoint_22 1686428212 7372,800
offline_datapoint_4 1686428212 0,002
offline_datapoint_11 1686428217 2159790,000
offline_datapoint_5 1686428217 4801,000
offline_datapoint_26 1686428217 819335168,000
offline_datapoint_14 1686428217 483491840,000
offline_datapoint_3 1686428217 13184888832,000
offline_datapoint_9 1686428217 336658432,000
offline_datapoint_25 1686428217 8422,000
offline_datapoint_19 1686428215 0,000
offline_datapoint_8 1686428215 3495,799
offline_datapoint_21 1686428217 336658432,000
offline_datapoint_1 1686428215 0,000
offline_datapoint_20 1686428217 8393912320,000
offline_datapoint_7 1686428217 9632985088,000
offline_datapoint_6 1686428215 0,000
offline_datapoint_12 1686428215 0,265
offline_datapoint_24 1686428215 0,087
offline_datapoint_13 1686428215 6282,374
offline_datapoint_18 1686428217 0,000
offline_datapoint_0 1686428215 9702,518
offline_datapoint_16 1686428215 740,554
offline_datapoint_28 1686428215 0,069
offline_datapoint_17 1686428215 4,333
offline_datapoint_10 1686428215 99,928
offline_datapoint_29 1686428215 0,000
offline_datapoint_22 1686428215 7561,846
offline_datapoint_4 1686428215 0,001
offline_datapoint_11 1686428220 2159790,000
offline_datapoint_5 1686428220 4791,000
offline_datapoint_26 1686428220 819286016,000
offline_datapoint_14 1686428220 483651584,000
offline_datapoint_3 1686428220 13184716800,000
offline_datapoint_9 1686428220 336322560,000
offline_datapoint_25 1686428220 8423,000
offline_datapoint_19 1686428218 0,000
offline_datapoint_8 1686428218 338,523
offline_datapoint_21 1686428220 336322560,000
offline_datapoint_1 1686428218 0,000
offline_datapoint_20 1686428220 8394252288,000
offline_datapoint_7 1686428220 9633677312,000
offline_datapoint_6 1686428218 0,000
offline_datapoint_12 1686428218 0,439
offline_datapoint_24 1686428218 0,261
offline_datapoint_13 1686428218 5961,001
offline_datapoint_18 1686428220 0,000
offline_datapoint_0 1686428218 8808,260
offline_datapoint_16 1686428218 631,687
offline_datapoint_28 1686428218 0,117
offline_datapoint_17 1686428218 8,004
offline_datapoint_10 1686428218 99,900
offline_datapoint_29 1686428218 0,000
offline_datapoint_22 1686428218 9216,000
