88 1687086655 0,600000 -1,000000 -101,000000 0,000000 0,000000
88 1687086656 0,600000 -1,000000 -101,000000 0,000000 0,000000
103 1687086660 4,200000 -1,000000 -101,000000 0,000000 0,000000
103 1687086661 4,200000 -1,000000 -101,000000 0,000000 0,000000
103 1687086662 4,200000 -1,000000 -101,000000 0,000000 0,000000
103 1687086663 4,200000 -1,000000 -101,000000 0,000000 0,000000
103 1687086664 4,200000 -1,000000 -101,000000 0,000000 0,000000
103 1687086665 2,200000 -1,000000 -101,000000 0,000000 0,000000
103 1687086666 2,200000 -1,000000 -101,000000 0,000000 0,000000
88 1687086657 0,600000 -1,000000 -101,000000 0,000000 0,000000
88 1687086658 0,600000 -1,000000 -101,000000 0,000000 0,000000
88 1687086659 0,600000 -1,000000 -101,000000 0,000000 0,000000
88 1687086665 0,200000 -1,000000 -101,000000 0,000000 0,000000
88 1687086666 0,200000 -1,000000 -101,000000 0,000000 0,000000
103 1687086667 2,200000 -1,000000 -101,000000 0,000000 0,000000
103 1687086668 2,200000 -1,000000 -101,000000 0,000000 0,000000
103 1687086669 2,200000 -1,000000 -101,000000 0,000000 0,000000
103 1687086670 1,600000 -1,000000 -101,000000 0,000000 0,000000
103 1687086671 1,600000 -1,000000 -101,000000 0,000000 0,000000
103 1687086672 1,600000 -1,000000 -101,000000 0,000000 0,000000
103 1687086673 1,600000 -1,000000 -101,000000 0,000000 0,000000
103 1687086674 1,600000 -1,000000 -101,000000 0,000000 0,000000
103 1687086675 0,400000 -1,000000 -101,000000 0,000000 0,000000
103 1687086676 0,400000 -1,000000 -101,000000 0,000000 0,000000
88 1687086667 0,200000 -1,000000 -101,000000 0,000000 0,000000
88 1687086668 0,200000 -1,000000 -101,000000 0,000000 0,000000
88 1687086669 0,200000 -1,000000 -101,000000 0,000000 0,000000
88 1687086675 0,200000 -1,000000 -101,000000 0,000000 0,000000
88 1687086676 0,200000 -1,000000 -101,000000 0,000000 0,000000
103 1687086677 0,400000 -1,000000 -101,000000 0,000000 0,000000
103 1687086678 0,400000 -1,000000 -101,000000 0,000000 0,000000
103 1687086679 0,400000 -1,000000 -101,000000 0,000000 0,000000
103 1687086680 1,400000 -1,000000 -101,000000 0,000000 0,000000
