84 1687086655 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086656 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086657 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086658 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086659 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086660 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086661 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086662 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086663 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086664 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086665 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086666 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086667 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086668 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086669 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086670 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086671 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086672 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086673 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086674 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086675 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086676 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086677 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086678 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086679 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086680 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086681 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086682 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086683 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086684 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086685 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086686 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086687 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086688 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086689 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086690 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086691 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086692 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086693 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086694 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086695 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086696 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086697 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086698 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086699 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086700 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086701 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086702 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086703 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086704 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086705 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086706 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086707 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086708 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086709 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086710 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086711 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086712 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086713 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086714 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086715 0,400000 -1,000000 -101,000000 0,000000 0,000000
84 1687086716 0,400000 -1,000000 -101,000000 0,000000 0,000000
84 1687086717 0,400000 -1,000000 -101,000000 0,000000 0,000000
84 1687086718 0,400000 -1,000000 -101,000000 0,000000 0,000000
84 1687086719 0,400000 -1,000000 -101,000000 0,000000 0,000000
84 1687086720 0,400000 -1,000000 -101,000000 0,000000 0,000000
84 1687086721 0,400000 -1,000000 -101,000000 0,000000 0,000000
84 1687086722 0,400000 -1,000000 -101,000000 0,000000 0,000000
84 1687086723 0,400000 -1,000000 -101,000000 0,000000 0,000000
84 1687086724 0,400000 -1,000000 -101,000000 0,000000 0,000000
84 1687086725 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086726 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086727 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086728 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086729 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086730 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086731 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086732 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086733 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086734 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086735 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086736 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086737 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086738 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086739 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086740 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086741 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086742 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086743 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086744 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086745 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086746 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086747 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086748 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086749 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086750 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086751 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086752 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086753 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086754 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086755 0,400000 -1,000000 -101,000000 0,000000 0,000000
84 1687086756 0,400000 -1,000000 -101,000000 0,000000 0,000000
84 1687086757 0,400000 -1,000000 -101,000000 0,000000 0,000000
84 1687086758 0,400000 -1,000000 -101,000000 0,000000 0,000000
84 1687086759 0,400000 -1,000000 -101,000000 0,000000 0,000000
84 1687086760 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086761 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086762 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086763 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086764 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086765 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086766 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086767 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086768 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086769 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086770 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086771 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086772 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086773 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086774 0,200000 -1,000000 -101,000000 0,000000 0,000000
84 1687086775 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086776 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086777 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086778 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086779 0,600000 -1,000000 -101,000000 0,000000 0,000000
84 1687086780 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086781 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086782 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086783 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086784 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086785 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086786 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086787 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086788 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086789 0,800000 -1,000000 -101,000000 0,000000 0,000000
84 1687086790 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086791 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086792 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086793 1,000000 -1,000000 -101,000000 0,000000 0,000000
84 1687086794 1,000000 -1,000000 -101,000000 0,000000 0,000000
