110 1686797477 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686797476 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686797475 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686797474 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686797473 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686797473 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686797474 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686797475 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686797476 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686797477 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686798347 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686798346 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686798345 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686798344 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686798343 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686798343 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686798344 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686798345 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686798346 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686798347 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686798992 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686798991 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686798990 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686798989 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686798988 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686798988 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686798989 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686798990 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686798991 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686798992 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686799307 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686799306 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686799305 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686799304 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686799303 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686799303 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686799304 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686799305 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686799306 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686799307 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686800242 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686800241 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686800240 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686800239 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686800238 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686800238 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686800239 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686800240 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686800241 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686800242 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686800773 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686800774 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686800775 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686800776 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686800777 0,200000 -1,000000 -101,000000 0,000000 0,000000
110 1686800872 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686800871 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686800870 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686800869 0,200000 -1,000000 0,200000 0,200000 0,000000
110 1686800868 0,200000 -1,000000 0,200000 0,200000 0,000000
