174 1686992725 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992726 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992727 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992728 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992729 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992730 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992731 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992732 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992733 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992734 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992735 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992736 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992737 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992738 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992739 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992740 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1686992741 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1686992742 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1686992743 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1686992744 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1686992745 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992746 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992747 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992748 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992749 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992750 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992751 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992752 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992753 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992754 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992755 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992756 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992757 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992758 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992759 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992760 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992761 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992762 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992763 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992764 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992765 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992766 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992767 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992768 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992769 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992770 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992771 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992772 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992773 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992774 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992775 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992776 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992777 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992778 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992779 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992780 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992781 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992782 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992783 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992784 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992785 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992786 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992787 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992788 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992789 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992790 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992791 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992792 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992793 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992794 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992795 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1686992796 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1686992797 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1686992798 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1686992799 1,000000 -1,000000 -101,000000 0,000000 0,000000
174 1686992800 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992801 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992802 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992803 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992804 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992805 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992806 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992807 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992808 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992809 0,800000 -1,000000 -101,000000 0,000000 0,000000
174 1686992810 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1686992811 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1686992812 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1686992813 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1686992814 0,200000 -1,000000 -101,000000 0,000000 0,000000
174 1686992815 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992816 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992817 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992818 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992819 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992820 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992821 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992822 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992823 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992824 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992825 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992826 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992827 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992828 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992829 0,400000 -1,000000 -101,000000 0,000000 0,000000
174 1686992830 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992831 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992832 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992833 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992834 0,600000 -1,000000 -101,000000 0,000000 0,000000
174 1686992835 0,800000 -1,000000 -101,000000 0,000000 0,000000
