189 1686992730 5486,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992731 5486,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992732 5486,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992733 5486,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992734 5486,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992735 1317,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992736 1317,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992737 1317,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992738 1317,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992739 1317,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992740 4927,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992741 4927,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992742 4927,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992743 4927,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992744 4927,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992750 3410,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992751 3410,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992752 3410,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992753 3410,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992754 3410,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992755 774,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992756 774,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992757 774,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992758 774,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992759 774,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992760 2487,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992761 2487,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992762 2487,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992763 2487,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992764 2487,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992765 3245,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992766 3245,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992767 3245,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992768 3245,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992769 3245,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992770 4822,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992771 4822,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992772 4822,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992773 4822,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992774 4822,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992780 3219,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992781 3219,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992782 3219,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992783 3219,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992784 3219,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992785 1317,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992786 1317,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992787 1317,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992788 1317,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992789 1317,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992790 3961,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992791 3961,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992792 3961,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992793 3961,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992794 3961,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992795 1396,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992796 1396,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992797 1396,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992798 1396,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992799 1396,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992800 5692,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992801 5692,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992802 5692,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992803 5692,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992804 5692,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992805 2220,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992806 2220,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992807 2220,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992808 2220,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992809 2220,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992810 4345,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992811 4345,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992812 4345,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992813 4345,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992814 4345,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992815 582,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992816 582,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992817 582,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992818 582,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992819 582,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992820 3411,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992821 3411,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992822 3411,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992823 3411,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992824 3411,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992825 1328,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992826 1328,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992827 1328,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992828 1328,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992829 1328,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992830 2689,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992831 2689,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992832 2689,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992833 2689,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992834 2689,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992835 2487,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992836 2487,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992837 2487,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992838 2487,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992839 2487,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992840 2639,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992841 2639,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992842 2639,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992843 2639,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992844 2639,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992845 3524,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992846 3524,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992847 3524,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992848 3524,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992849 3524,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992850 1879,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992851 1879,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992852 1879,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992853 1879,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992854 1879,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992855 3949,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992856 3949,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992857 3949,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992858 3949,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992859 3949,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992860 2657,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992861 2657,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992862 2657,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992863 2657,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992864 2657,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992865 4390,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992866 4390,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992867 4390,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992868 4390,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992869 4390,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992870 6800,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992871 6800,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992872 6800,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992873 6800,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992874 6800,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992875 5580,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992876 5580,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992877 5580,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992878 5580,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992879 5580,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992880 2745,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992881 2745,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992882 2745,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992883 2745,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992884 2745,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992885 3191,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992886 3191,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992887 3191,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992888 3191,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992889 3191,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992890 5139,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992891 5139,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992892 5139,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992893 5139,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992894 5139,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992895 5181,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992896 5181,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992897 5181,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992898 5181,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992899 5181,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992900 3247,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992901 3247,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992902 3247,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992903 3247,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992904 3247,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992905 4774,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992906 4774,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992907 4774,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992908 4774,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992909 4774,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992910 3967,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992911 3967,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992912 3967,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992913 3967,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992914 3967,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992915 4061,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992916 4061,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992917 4061,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992918 4061,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992919 4061,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992920 3194,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992921 3194,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992922 3194,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992923 3194,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992924 3194,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992925 5933,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992926 5933,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992927 5933,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992928 5933,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992929 5933,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992930 6676,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992931 6676,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992932 6676,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992933 6676,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992934 6676,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992935 3803,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992936 3803,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992937 3803,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992938 3803,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992939 3803,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992940 6274,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992941 6274,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992942 6274,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992943 6274,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992944 6274,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992945 4511,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992946 4511,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992947 4511,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992948 4511,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992949 4511,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992950 7015,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992951 7015,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992952 7015,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992953 7015,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992954 7015,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992955 1321,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992956 1321,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992957 1321,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992958 1321,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992959 1321,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992960 5274,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992961 5274,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992962 5274,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992963 5274,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992964 5274,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992965 4792,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992966 4792,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992967 4792,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992968 4792,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992969 4792,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686992970 5404,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992971 5404,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992972 5404,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992973 5404,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992974 5404,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686992975 3785,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992976 3785,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992977 3785,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992978 3785,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992979 3785,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992980 7305,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992981 7305,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992982 7305,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992983 7305,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992984 7305,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992985 4160,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992986 4160,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992987 4160,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992988 4160,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992989 4160,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686992990 6282,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992991 6282,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992992 6282,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992993 6282,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992994 6282,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686992995 4921,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992996 4921,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992997 4921,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992998 4921,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686992999 4921,400000 -1,000000 -101,000000 0,000000 0,000000
189 1686993000 7899,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993001 7899,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993002 7899,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993003 7899,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993004 7899,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993005 5251,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993006 5251,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993007 5251,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993008 5251,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993009 5251,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993010 4186,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686993011 4186,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686993012 4186,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686993013 4186,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686993014 4186,600000 -1,000000 -101,000000 0,000000 0,000000
189 1686993015 3210,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686993016 3210,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686993017 3210,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686993018 3210,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686993019 3210,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686993020 3396,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686993021 3396,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686993022 3396,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686993023 3396,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686993024 3396,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686993025 3044,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993026 3044,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993027 3044,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993028 3044,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993029 3044,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993030 4900,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993031 4900,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993032 4900,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993033 4900,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993034 4900,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993035 3220,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686993036 3220,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686993037 3220,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686993038 3220,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686993039 3220,800000 -1,000000 -101,000000 0,000000 0,000000
189 1686993040 3301,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993041 3301,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993042 3301,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993043 3301,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993044 3301,000000 -1,000000 -101,000000 0,000000 0,000000
189 1686993045 3396,200000 -1,000000 -101,000000 0,000000 0,000000
189 1686993046 3396,200000 -1,000000 -101,000000 0,000000 0,000000
