56 1686428195 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428196 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428197 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428198 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428199 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428200 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428201 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428202 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1686428200 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1686428201 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1686428202 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428203 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428204 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428205 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1686428206 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1686428207 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1686428203 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1686428204 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1686428205 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1686428206 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1686428207 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1686428208 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1686428209 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1686428210 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428211 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428212 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1686428208 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1686428209 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1686428213 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428214 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428215 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1686428216 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1686428217 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1686428215 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1686428216 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1686428217 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1686428218 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1686428219 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1686428220 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428221 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428222 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1686428218 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1686428219 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1686428220 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428221 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428222 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428223 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428224 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428225 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428226 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428227 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1686428223 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428224 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428228 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428229 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428230 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428231 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428232 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428230 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428231 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428232 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428233 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428234 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428235 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428236 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428237 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1686428233 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428234 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428235 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428236 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428237 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428238 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428239 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428240 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428241 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428242 0,400000 -1,000000 -101,000000 0,000000 0,000000
66 1686428238 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428239 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428243 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428244 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1686428245 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1686428246 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1686428247 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1686428245 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1686428246 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1686428247 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1686428248 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1686428249 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1686428250 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428251 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428252 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428248 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1686428249 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1686428250 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428251 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428252 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428253 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428254 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428255 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428256 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428257 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428253 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428254 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428255 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1686428256 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1686428257 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1686428258 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428259 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428260 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1686428261 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1686428262 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1686428258 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1686428259 0,200000 -1,000000 -101,000000 0,000000 0,000000
66 1686428260 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1686428261 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1686428262 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1686428263 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1686428264 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1686428265 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1686428266 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1686428267 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1686428263 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1686428264 0,800000 -1,000000 -101,000000 0,000000 0,000000
66 1686428265 1,000000 -1,000000 -101,000000 0,000000 0,000000
66 1686428266 1,000000 -1,000000 -101,000000 0,000000 0,000000
66 1686428267 1,000000 -1,000000 -101,000000 0,000000 0,000000
56 1686428268 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1686428269 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1686428270 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428271 0,600000 -1,000000 -101,000000 0,000000 0,000000
56 1686428272 0,600000 -1,000000 -101,000000 0,000000 0,000000
66 1686428268 1,000000 -1,000000 -101,000000 0,000000 0,000000
66 1686428269 1,000000 -1,000000 -101,000000 0,000000 0,000000
